# vlowk itz =  0 l =  0 s =  0 jt =  0 kvnn =  **  Lambda =  12.00
#  fac=0.25 reg.= 0 int. smooth= 0 real smooth=  0.0000 meth= 3 herm= 0
#     k            kp           V 
   0.001185   0.001185   -1.894221010357E+00
   0.001185   0.006239   -1.894154229921E+00
   0.001185   0.015318   -1.893760202778E+00
   0.001185   0.028399   -1.892637221624E+00
   0.001185   0.045447   -1.890171443377E+00
   0.001185   0.066417   -1.885598425425E+00
   0.001185   0.091251   -1.878026311079E+00
   0.001185   0.119882   -1.866483422015E+00
   0.001185   0.152235   -1.849984364612E+00
   0.001185   0.188220   -1.827611930557E+00
   0.001185   0.227742   -1.798606787916E+00
   0.001185   0.270694   -1.762451232170E+00
   0.001185   0.316959   -1.718929860572E+00
   0.001185   0.366414   -1.668151902127E+00
   0.001185   0.418925   -1.610528250560E+00
   0.001185   0.474351   -1.546709075311E+00
   0.001185   0.532541   -1.477499666557E+00
   0.001185   0.593339   -1.403776704838E+00
   0.001185   0.656582   -1.326421958850E+00
   0.001185   0.722098   -1.246279569206E+00
   0.001185   0.789711   -1.164134257587E+00
   0.001185   0.859239   -1.080705539432E+00
   0.001185   0.930495   -9.966545702439E-01
   0.001185   1.003286   -9.125997055299E-01
   0.001185   1.077416   -8.291332536640E-01
   0.001185   1.152685   -7.468308317791E-01
   0.001185   1.228890   -6.662502074356E-01
   0.001185   1.305826   -5.879240092001E-01
   0.001185   1.383286   -5.123522254024E-01
   0.001185   1.461060   -4.399954152646E-01
   0.001185   1.538940   -3.712657460866E-01
   0.001185   1.616714   -3.065154109720E-01
   0.001185   1.694174   -2.460263811181E-01
   0.001185   1.771110   -1.900052172329E-01
   0.001185   1.847315   -1.385824212510E-01
   0.001185   1.922584   -9.181347254024E-02
   0.001185   1.996714   -4.968056263691E-02
   0.001185   2.069505   -1.209651329115E-02
   0.001185   2.140761    2.108799472771E-02
   0.001185   2.210289    5.007487082402E-02
   0.001185   2.277902    7.510865157489E-02
   0.001185   2.343418    9.646708455890E-02
   0.001185   2.406661    1.144520421933E-01
   0.001185   2.467459    1.293804305856E-01
   0.001185   2.525649    1.415753576107E-01
   0.001185   2.581075    1.513581966070E-01
   0.001185   2.633586    1.590419987828E-01
   0.001185   2.683041    1.649263057557E-01
   0.001185   2.729306    1.692931754295E-01
   0.001185   2.772258    1.724042271250E-01
   0.001185   2.811780    1.744985921656E-01
   0.001185   2.847765    1.757916972012E-01
   0.001185   2.880118    1.764747877625E-01
   0.001185   2.908749    1.767150584230E-01
   0.001185   2.933583    1.766562301688E-01
   0.001185   2.954553    1.764194149850E-01
   0.001185   2.971601    1.761041241756E-01
   0.001185   2.984682    1.757892993438E-01
   0.001185   2.993761    1.755342647881E-01
   0.001185   2.998815    1.753794816944E-01
   0.001185   3.004739    1.751865249543E-01
   0.001185   3.024957    1.744356536034E-01
   0.001185   3.061273    1.727393395229E-01
   0.001185   3.113597    1.695541475721E-01
   0.001185   3.181789    1.642021411694E-01
   0.001185   3.265666    1.559815912516E-01
   0.001185   3.365002    1.443004743450E-01
   0.001185   3.479529    1.288182049901E-01
   0.001185   3.608938    1.095778592772E-01
   0.001185   3.752880    8.710843077631E-02
   0.001185   3.910968    6.246434779668E-02
   0.001185   4.082775    3.718082448416E-02
   0.001185   4.267838    1.313967370425E-02
   0.001185   4.465657   -7.667136649124E-03
   0.001185   4.675701   -2.343184847406E-02
   0.001185   4.897402   -3.285247996231E-02
   0.001185   5.130163   -3.539950140521E-02
   0.001185   5.373356   -3.147315992602E-02
   0.001185   5.626327   -2.238496233401E-02
   0.001185   5.888392   -1.015601510830E-02
   0.001185   6.158845    2.844816391496E-03
   0.001185   6.436958    1.434794650145E-02
   0.001185   6.721980    2.260449167617E-02
   0.001185   7.013143    2.668252838642E-02
   0.001185   7.309662    2.656530213627E-02
   0.001185   7.610739    2.303190587427E-02
   0.001185   7.915560    1.737174880703E-02
   0.001185   8.223305    1.101978809247E-02
   0.001185   8.533144    5.218532061962E-03
   0.001185   8.844241    7.940754691923E-04
   0.001185   9.155759   -1.923894171405E-03
   0.001185   9.466856   -3.040494294794E-03
   0.001185   9.776695   -2.946824239603E-03
   0.001185  10.084440   -2.146934522596E-03
   0.001185  10.389261   -1.105582175627E-03
   0.001185  10.690338   -1.609825701838E-04
   0.001185  10.986857    5.049441210609E-04
   0.001185  11.278020    8.481249789669E-04
   0.001185  11.563042    9.135285187771E-04
   0.001185  11.841155    7.911746603647E-04
   0.001185  12.111608    5.756307459180E-04
   0.001185  12.373673    3.408785564286E-04
   0.001185  12.626644    1.363068829150E-04
   0.001185  12.869837   -1.531338602793E-05
   0.001185  13.102598   -1.124476634685E-04
   0.001185  13.324299   -1.624960364621E-04
   0.001185  13.534343   -1.770857829911E-04
   0.001185  13.732162   -1.694478927635E-04
   0.001185  13.917225   -1.507207988830E-04
   0.001185  14.089032   -1.273411763222E-04
   0.001185  14.247120   -1.034988296759E-04
   0.001185  14.391062   -8.196548448057E-05
   0.001185  14.520471   -6.446438829555E-05
   0.001185  14.634998   -5.125930759378E-05
   0.001185  14.734334   -4.161240929613E-05
   0.001185  14.818211   -3.469489672521E-05
   0.001185  14.886403   -2.985397627607E-05
   0.001185  14.938727   -2.659327935571E-05
   0.001185  14.975043   -2.455343076588E-05
   0.001185  14.995261   -2.349559964435E-05
   0.006239   0.001185   -1.894154229921E+00
   0.006239   0.006239   -1.894087461953E+00
   0.006239   0.015318   -1.893693498284E+00
   0.006239   0.028399   -1.892570702116E+00
   0.006239   0.045447   -1.890105328604E+00
