# vlowk itz =  0 l =  2 s =  1 jt =  2 kvnn =  **  Lambda =  12.00
#  fac=0.25 reg.= 0 int. smooth= 0 real smooth=  0.0000 meth= 3 herm= 0
#     k            kp           V 
   0.001185   0.001185   -1.373813824460E-11
   0.001185   0.006239   -3.809659914571E-10
   0.001185   0.015318   -2.296102553620E-09
   0.001185   0.028399   -7.869321796213E-09
   0.001185   0.045447   -2.001878554829E-08
   0.001185   0.066417   -4.226026234555E-08
   0.001185   0.091251   -7.827084973950E-08
   0.001185   0.119882   -1.312237613379E-07
   0.001185   0.152235   -2.029111475420E-07
   0.001185   0.188220   -2.928006476500E-07
   0.001185   0.227742   -3.972902382573E-07
   0.001185   0.270694   -5.095512276033E-07
   0.001185   0.316959   -6.202647800646E-07
   0.001185   0.366414   -7.192950307141E-07
   0.001185   0.418925   -7.978999356740E-07
   0.001185   0.474351   -8.506847525521E-07
   0.001185   0.532541   -8.764635135699E-07
   0.001185   0.593339   -8.776792935894E-07
   0.001185   0.656582   -8.588291261597E-07
   0.001185   0.722098   -8.248759497633E-07
   0.001185   0.789711   -7.804289216687E-07
   0.001185   0.859239   -7.296771311387E-07
   0.001185   0.930495   -6.764314686332E-07
   0.001185   1.003286   -6.237990919143E-07
   0.001185   1.077416   -5.737287761342E-07
   0.001185   1.152685   -5.270088544854E-07
   0.001185   1.228890   -4.838242862592E-07
   0.001185   1.305826   -4.443187249269E-07
   0.001185   1.383286   -4.086509539398E-07
   0.001185   1.461060   -3.767087957026E-07
   0.001185   1.538940   -3.480240219514E-07
   0.001185   1.616714   -3.220556642648E-07
   0.001185   1.694174   -2.984758829482E-07
   0.001185   1.771110   -2.771318115581E-07
   0.001185   1.847315   -2.578187554631E-07
   0.001185   1.922584   -2.402008822658E-07
   0.001185   1.996714   -2.239505131016E-07
   0.001185   2.069505   -2.088881529795E-07
   0.001185   2.140761   -1.949561836365E-07
   0.001185   2.210289   -1.820956257920E-07
   0.001185   2.277902   -1.701844450294E-07
   0.001185   2.343418   -1.590814524168E-07
   0.001185   2.406661   -1.486957113903E-07
   0.001185   2.467459   -1.390028386924E-07
   0.001185   2.525649   -1.300081633865E-07
   0.001185   2.581075   -1.217051139350E-07
   0.001185   2.633586   -1.140627421164E-07
   0.001185   2.683041   -1.070391843177E-07
   0.001185   2.729306   -1.005997970858E-07
   0.001185   2.772258   -9.472513738319E-08
   0.001185   2.811780   -8.940788768969E-08
   0.001185   2.847765   -8.464536571296E-08
   0.001185   2.880118   -8.043364261850E-08
   0.001185   2.908749   -7.676537010135E-08
   0.001185   2.933583   -7.363043851164E-08
   0.001185   2.954553   -7.101773408914E-08
   0.001185   2.971601   -6.891675238162E-08
