#        q                pp                pn                nn        

     0.001185        2.474851e+04      2.445870e+04      3.272164e+04   
     0.006239        1.324269e+04      1.308784e+04      1.695394e+04   
     0.015318        9.019225e+03      8.913962e+03      1.130019e+04   
     0.028399        6.845909e+03      6.766186e+03      8.250245e+03   
     0.045447        5.420549e+03      5.357614e+03      6.415932e+03   
     0.066417        4.533845e+03      4.481406e+03      5.234724e+03   
     0.091251        3.898503e+03      3.853647e+03      4.369000e+03   
     0.119882        3.325473e+03      3.287491e+03      3.749537e+03   
     0.152235        2.934656e+03      2.901452e+03      3.325478e+03   
     0.188220        2.575724e+03      2.546942e+03      2.934659e+03   
     0.227742        2.353475e+03      2.327578e+03      2.575725e+03   
     0.270694        2.144392e+03      2.121251e+03      2.247317e+03   
     0.316959        1.948071e+03      1.927555e+03      2.044664e+03   
     0.366414        1.764111e+03      1.746080e+03      1.854573e+03   
     0.418925        1.592111e+03      1.576416e+03      1.676642e+03   
     0.474351        1.431669e+03      1.418152e+03      1.592101e+03   
     0.532541        1.355648e+03      1.343468e+03      1.431658e+03   
     0.593339        1.211790e+03      1.201528e+03      1.282371e+03   
     0.656582        1.143835e+03      1.134777e+03      1.211777e+03   
     0.722098        1.015659e+03      1.008220e+03      1.078474e+03   
     0.789711        8.974358e+02      8.914229e+02      1.015647e+03   
     0.859239        8.419252e+02      8.368210e+02      8.974263e+02   
     0.930495        7.378801e+02      7.338935e+02      7.887572e+02   
     1.003286        6.427835e+02      6.397420e+02      6.892380e+02   
     1.077416        5.562331e+02      5.539814e+02      5.984662e+02   
     1.152685        4.415500e+02      4.400834e+02      5.160392e+02   
     1.228890        3.438279e+02      3.429628e+02      4.071625e+02   
     1.305826        5.983246e+01      5.993622e+01      2.617117e+02   
     1.383286        4.793118e-02      3.964365e-01      6.174953e+01   
     1.461060        5.089396e-02      5.091535e-01      5.510098e-02   
     1.538940        5.210535e-02      6.304525e-01      5.683869e-02   
     1.616714        5.167430e-02      7.534201e-01      5.688587e-02   
     1.694174        4.994841e-02      8.703641e-01      5.556270e-02   
     1.771110        4.741349e-02      9.736231e-01      5.334496e-02   
     1.847315        4.457442e-02      1.056468e+00      5.074076e-02   
     1.922584        4.185041e-02      1.113926e+00      4.817899e-02   
     1.996714        3.950917e-02      1.143350e+00      4.593712e-02   
     2.069505        3.765063e-02      1.144629e+00      4.412096e-02   
     2.140761        3.623330e-02      1.119995e+00      4.269025e-02   
     2.210289        3.512643e-02      1.073497e+00      4.151274e-02   
     2.277902        3.416779e-02      1.010293e+00      4.042482e-02   
     2.343418        3.321089e-02      9.359025e-01      3.928125e-02   
     2.406661        3.215317e-02      8.555676e-01      3.798482e-02   
     2.467459        3.094481e-02      7.738019e-01      3.649505e-02   
     2.525649        2.958300e-02      6.941539e-01      3.482128e-02   
     2.581075        2.809836e-02      6.191545e-01      3.300747e-02   
     2.633586        2.653977e-02      5.504007e-01      3.111536e-02   
     2.683041        2.496129e-02      4.887152e-01      2.921024e-02   
     2.729306        2.341320e-02      4.343340e-01      2.735124e-02   
     2.772258        2.193698e-02      3.870860e-01      2.558623e-02   
     2.811780        2.056358e-02      3.465459e-01      2.395024e-02   
     2.847765        1.931387e-02      3.121536e-01      2.246625e-02   
     2.880118        1.820014e-02      2.833007e-01      2.114728e-02   
     2.908749        1.722812e-02      2.593883e-01      1.999873e-02   
     2.933583        1.639894e-02      2.398634e-01      1.902081e-02   
     2.954553        1.571083e-02      2.242391e-01      1.821055e-02   
     2.971601        1.516051e-02      2.121053e-01      1.756334e-02   
     2.984682        1.474422e-02      2.031315e-01      1.707423e-02   
     2.993761        1.445845e-02      1.970670e-01      1.673869e-02   
     2.998815        1.430042e-02      1.937381e-01      1.655321e-02   
     3.004739        1.411726e-02      1.899985e-01      1.633846e-02   
     3.024957        1.350007e-02      1.775292e-01      1.561522e-02   
     3.061273        1.242786e-02      1.566316e-01      1.436067e-02   
     3.113597        1.097308e-02      1.299272e-01      1.266264e-02   
     3.181789        9.246619e-03      1.007039e-01      1.065388e-02   
     3.265666        7.391530e-03      7.232851e-02      8.503412e-03   
     3.365002        5.565084e-03      4.761707e-02      6.394467e-03   
     3.479529        3.912875e-03      2.835230e-02      4.494009e-03   
     3.608938        2.543679e-03      1.509703e-02      2.924257e-03   
     3.752880        1.512963e-03      7.328553e-03      1.745158e-03   
     3.910968        8.188461e-04      3.797303e-03      9.513819e-04   
     4.082775        4.109169e-04      2.963251e-03      4.834791e-04   
     4.267838        2.095583e-04      3.383725e-03      2.501804e-04   
     4.465657        1.300553e-04      3.978413e-03      1.554550e-04   
     4.675701        1.034593e-04      4.144686e-03      1.215854e-04   
     4.897402        8.764677e-05      3.729301e-03      1.011689e-04   
     5.130163        6.671356e-05      2.891745e-03      7.616354e-05   
     5.373356        4.199045e-05      1.920652e-03      4.773644e-05   
     5.626327        2.075846e-05      1.072831e-03      2.368333e-05   
     5.888392        8.064931e-06      4.840956e-04      9.368589e-06   
     6.158845        3.920829e-06      1.618753e-04      4.648618e-06   
     6.436958        4.806912e-06      3.315804e-05      5.546238e-06   
     6.721980        6.705171e-06      5.945623e-06      7.585839e-06   
     7.013143        7.242391e-06      1.144902e-05      8.135549e-06   
     7.309662        6.076142e-06      1.636664e-05      6.813642e-06   
     7.610739        4.051742e-06      1.375753e-05      4.550172e-06   
     7.915560        2.145134e-06      7.758399e-06      2.420350e-06   
     8.223305        8.711065e-07      2.903113e-06      9.926217e-07   
     8.533144        2.471394e-07      6.165160e-07      2.878256e-07   
     8.844241        4.136399e-08      1.245849e-07      5.085989e-08   
     9.155759        1.397270e-08      2.538753e-07      1.614922e-08   
     9.466856        2.442651e-08      3.524619e-07      2.654571e-08   
     9.776695        2.557475e-08      2.968470e-07      2.802166e-08   
    10.084440        1.695120e-08      1.783131e-07      1.886327e-08   
    10.389261        7.807883e-09      8.134686e-08      8.891902e-09   
    10.690338        2.643509e-09      2.868708e-08      3.124473e-09   
    10.986857        9.752356e-10      7.847195e-09      1.173473e-09   
    11.278020        8.308156e-10      1.895300e-09      9.426057e-10   
    11.563042        8.791851e-10      9.537694e-10      9.706724e-10   
    11.841155        7.262592e-10      1.244255e-09      8.009927e-10   
    12.111608        4.550569e-10      1.673773e-09      5.059504e-10   
    12.373673        2.159232e-10      1.919120e-09      2.436455e-10   
    12.626644        7.360039e-11      1.887726e-09      8.530889e-11   
    12.869837        1.672556e-11      1.630131e-09      2.041097e-11   
    13.102598        7.691351e-12      1.270045e-09      8.859885e-12   
    13.324299        1.514413e-11      9.205318e-10      1.639773e-11   
    13.534343        2.272209e-11      6.420761e-10      2.471927e-11   
    13.732162        2.548704e-11      4.463615e-10      2.800794e-11   
    13.917225        2.400687e-11      3.183113e-10      2.663870e-11   
    14.089032        2.030051e-11      2.361747e-10      2.273236e-11   
    14.247120        1.605098e-11      1.821762e-10      1.813099e-11   
    14.391062        1.220321e-11      1.449357e-10      1.390061e-11   
    14.520471        9.114495e-12      1.180693e-10      1.046619e-11   
    14.634998        6.805317e-12      9.817957e-11      7.874858e-12   
    14.734334        5.154371e-12      8.339448e-11      6.007539e-12   
