#        q                pp                pn                nn        

     0.001185        3.064136e+08      4.051306e+08      5.356509e+08   
     0.006239        8.772972e+07      1.123159e+08      1.437927e+08   
     0.015318        4.069394e+07      5.098538e+07      6.387973e+07   
     0.028399        2.344510e+07      2.825445e+07      3.405052e+07   
     0.045447        1.469856e+07      1.739763e+07      2.059244e+07   
     0.066417        1.028301e+07      1.187259e+07      1.370800e+07   
     0.091251        7.602934e+06      8.520463e+06      9.548803e+06   
     0.119882        5.532113e+06      6.237530e+06      7.032969e+06   
     0.152235        4.308223e+06      4.881937e+06      5.532113e+06   
     0.188220        3.318808e+06      3.781268e+06      4.308223e+06   
     0.227742        2.770795e+06      3.032426e+06      3.318808e+06   
     0.270694        2.300359e+06      2.410743e+06      2.526465e+06   
     0.316959        1.898456e+06      1.992564e+06      2.091374e+06   
     0.366414        1.556853e+06      1.636665e+06      1.720601e+06   
     0.418925        1.268085e+06      1.335394e+06      1.406303e+06   
     0.474351        1.025403e+06      1.140295e+06      1.268085e+06   
     0.532541        9.194181e+05      9.709548e+05      1.025403e+06   
     0.593339        7.346562e+05      7.774348e+05      8.227236e+05   
     0.656582        6.545889e+05      6.934598e+05      7.346562e+05   
     0.722098        5.161188e+05      5.480303e+05      5.819293e+05   
     0.789711        4.029698e+05      4.560430e+05      5.161188e+05   
     0.859239        3.546700e+05      3.780445e+05      4.029698e+05   
     0.930495        2.724316e+05      2.912113e+05      3.112939e+05   
     1.003286        2.067381e+05      2.216757e+05      2.376993e+05   
     1.077416        1.548121e+05      1.665639e+05      1.792130e+05   
     1.152685        9.755292e+04      1.140089e+05      1.332449e+05   
     1.228890        5.914788e+04      7.004271e+04      8.294711e+04   
     1.305826        1.788970e+03      7.829206e+03      3.426506e+04   
     1.383286        3.584941e-04      5.355610e-03      1.905048e+03   
     1.461060        3.646619e-04      7.390142e-03      3.954303e-04   
     1.538940        3.522196e-04      9.946411e-03      3.829850e-04   
     1.616714        3.215478e-04      1.305948e-02      3.507777e-04   
     1.694174        2.754878e-04      1.673690e-02      3.016686e-04   
     1.771110        2.188731e-04      2.095632e-02      2.407538e-04   
     1.847315        1.579938e-04      2.565957e-02      1.747995e-04   
     1.922584        9.978216e-05      3.075875e-02      1.113449e-04   
     1.996714        5.106243e-05      3.613410e-02      5.788305e-05   
     2.069505        1.776199e-05      4.164991e-02      2.097637e-05   
     2.140761        4.395694e-06      4.715227e-02      5.677246e-06   
     2.210289        1.370503e-05      5.249167e-02      1.511247e-05   
     2.277902        4.654791e-05      5.752303e-02      5.034547e-05   
     2.343418        1.019990e-04      6.212014e-02      1.104721e-04   
     2.406661        1.776201e-04      6.618328e-02      1.929074e-04   
     2.467459        2.698421e-04      6.964136e-02      2.937982e-04   
     2.525649        3.743988e-04      7.245457e-02      4.084976e-04   
     2.581075        4.867526e-04      7.461596e-02      5.320341e-04   
     2.633586        6.024776e-04      7.614768e-02      6.595349e-04   
     2.683041        7.175457e-04      7.709323e-02      7.865459e-04   
     2.729306        8.285433e-04      7.751760e-02      9.092755e-04   
     2.772258        9.327713e-04      7.749871e-02      1.024709e-03   
     2.811780        1.028287e-03      7.712201e-02      1.130661e-03   
     2.847765        1.113832e-03      7.647582e-02      1.225699e-03   
     2.880118        1.188800e-03      7.564512e-02      1.309109e-03   
     2.908749        1.253042e-03      7.471184e-02      1.380688e-03   
     2.933583        1.306825e-03      7.374873e-02      1.440696e-03   
     2.954553        1.350621e-03      7.281949e-02      1.489622e-03   
