#        q                pp                pn                nn        

     0.001185        1.814420e+08      1.576556e+08      1.371017e+08   
     0.006239        4.313268e+07      3.828955e+07      3.404853e+07   
     0.015318        1.803365e+07      1.625869e+07      1.469726e+07   
     0.028399        8.857814e+06      8.190487e+06      7.602010e+06   
     0.045447        5.094833e+06      4.874801e+06      4.687425e+06   
     0.066417        3.318209e+06      3.163225e+06      3.033933e+06   
     0.091251        2.090904e+06      1.984547e+06      1.898010e+06   
     0.119882        1.556453e+06      1.472821e+06      1.405924e+06   
     0.152235        1.025084e+06      1.019639e+06      1.025084e+06   
     0.188220        7.343914e+05      7.298648e+05      7.343916e+05   
     0.227742        5.816977e+05      5.441133e+05      5.159021e+05   
     0.270694        4.564296e+05      4.255857e+05      4.027823e+05   
     0.316959        3.544965e+05      3.294026e+05      3.111328e+05   
     0.366414        2.722833e+05      2.520607e+05      2.375621e+05   
     0.418925        2.066122e+05      2.045831e+05      2.066123e+05   
     0.474351        1.547060e+05      1.530466e+05      1.547062e+05   
     0.532541        1.331482e+05      1.219546e+05      1.141533e+05   
     0.593339        9.747241e+04      9.632447e+04      9.747258e+04   
     0.656582        8.287413e+04      7.535416e+04      7.014465e+04   
     0.722098        5.908799e+04      5.834238e+04      5.908810e+04   
     0.789711        4.128510e+04      4.072869e+04      4.128516e+04   
     0.859239        3.422234e+04      3.377691e+04      3.422233e+04   
     0.930495        2.308195e+04      2.277100e+04      2.308188e+04   
     1.003286        1.514376e+04      1.494074e+04      1.514363e+04   
     1.077416        9.625148e+03      9.508404e+03      9.624972e+03   
     1.152685        5.896484e+03      5.848375e+03      5.896276e+03   
     1.228890        1.928915e+03      1.951814e+03      1.928697e+03   
     1.305826        2.161896e+02      3.443292e+02      3.355009e+02   
     1.383286        1.563337e+01      1.160163e+02      1.546897e+01   
     1.461060        1.439698e+01      1.222412e+02      1.428368e+01   
     1.538940        1.262351e+01      1.225530e+02      1.256513e+01   
     1.616714        1.059206e+01      1.174623e+02      1.058313e+01   
     1.694174        8.562563e+00      1.082484e+02      8.591238e+00   
     1.771110        6.723947e+00      9.654030e+01      6.775997e+00   
     1.847315        5.177748e+00      8.390501e+01      5.240043e+00   
     1.922584        3.950195e+00      7.156714e+01      4.012831e+00   
     1.996714        3.017574e+00      6.030388e+01      3.074455e+00   
     2.069505        2.331520e+00      5.048220e+01      2.379846e+00   
     2.140761        1.837470e+00      4.217052e+01      1.876735e+00   
     2.210289        1.485273e+00      3.526211e+01      1.516257e+00   
     2.277902        1.233764e+00      2.957311e+01      1.257783e+00   
     2.343418        1.051628e+00      2.490441e+01      1.070071e+00   
     2.406661        9.163634e-01      2.107295e+01      9.304742e-01   
     2.467459        8.125243e-01      1.792303e+01      8.233248e-01   
     2.525649        7.298979e-01      1.532721e+01      7.381896e-01   
     2.581075        6.619298e-01      1.318290e+01      6.683257e-01   
     2.633586        6.045041e-01      1.140797e+01      6.094675e-01   
     2.683041        5.550666e-01      9.936593e+00      5.589459e-01   
     2.729306        5.120293e-01      8.715878e+00      5.150863e-01   
     2.772258        4.743847e-01      7.703136e+00      4.768166e-01   
     2.811780        4.414660e-01      6.863811e+00      4.434216e-01   
     2.847765        4.128037e-01      6.169871e+00      4.143960e-01   
     2.880118        3.880430e-01      5.598568e+00      3.893581e-01   
     2.908749        3.668988e-01      5.131478e+00      3.680026e-01   
     2.933583        3.491323e-01      4.753751e+00      3.500760e-01   
     2.954553        3.345406e-01      4.453526e+00      3.353641e-01   
     2.971601        3.229524e-01      4.221477e+00      3.236874e-01   
     2.984682        3.142274e-01      4.050463e+00      3.148998e-01   
     2.993761        3.082567e-01      3.935255e+00      3.088881e-01   
     2.998815        3.049628e-01      3.872329e+00      3.055722e-01   
     3.004739        3.011296e-01      3.799664e+00      3.017141e-01   
     3.024957        2.882701e-01      3.560291e+00      2.887754e-01   
     3.061273        2.660346e-01      3.162234e+00      2.664186e-01   
     3.113597        2.359442e-01      2.655033e+00      2.361938e-01   
     3.181789        2.001583e-01      2.098101e+00      2.002890e-01   
     3.265666        1.613773e-01      1.550658e+00      1.614245e-01   
     3.365002        1.226318e-01      1.062640e+00      1.226375e-01   
     3.479529        8.691833e-02      6.681017e-01      8.691871e-02   
     3.608938        5.672328e-02      3.820400e-01      5.674013e-02   
     3.752880        3.356755e-02      2.009363e-01      3.360628e-02   
     3.910968        1.774658e-02      1.066645e-01      1.779994e-02   
     4.082775        8.389272e-03      7.274354e-02      8.444351e-03   
     4.267838        3.833006e-03      7.139059e-02      3.878194e-03   
     4.465657        2.175896e-03      7.962200e-02      2.205275e-03   
     4.675701        1.796424e-03      8.294480e-02      1.810510e-03   
     4.897402        1.661206e-03      7.597544e-02      1.664791e-03   
     5.130163        1.354052e-03      6.036127e-02      1.352936e-03   
     5.373356        8.886634e-04      4.124635e-02      8.870749e-04   
     5.626327        4.451839e-04      2.383456e-02      4.448498e-04   
     5.888392        1.654293e-04      1.124110e-02      1.661381e-04   
     6.158845        7.217933e-05      4.015982e-03      7.299355e-05   
     6.436958        9.596604e-05      9.213676e-04      9.620752e-05   
     6.721980        1.459060e-04      1.403190e-04      1.454970e-04   
     7.013143        1.645146e-04      2.016127e-04      1.637853e-04   
     7.309662        1.414220e-04      3.247215e-04      1.407504e-04   
     7.610739        9.576643e-05      2.978276e-04      9.534872e-05   
     7.915560        5.118949e-05      1.815413e-04      5.102059e-05   
     8.223305        2.085689e-05      7.415644e-05      2.083264e-05   
     8.533144        5.853712e-06      1.729606e-05      5.874410e-06   
     8.844241        9.012931e-07      1.879859e-06      9.161853e-07   
     9.155759        2.742529e-07      3.834622e-06      2.743825e-07   
     9.466856        5.579771e-07      7.026968e-06      5.514688e-07   
     9.776695        5.997978e-07      6.821415e-06      5.943204e-07   
    10.084440        3.941239e-07      4.540873e-06      3.919192e-07   
    10.389261        1.741195e-07      2.255448e-06      1.740521e-07   
    10.690338        5.244540e-08      8.500172e-07      5.291865e-08   
    10.986857        1.648090e-08      2.414551e-07      1.671202e-08   
    11.278020        1.663573e-08      6.133253e-08      1.656612e-08   
    11.563042        1.993869e-08      3.457601e-08      1.976145e-08   
    11.841155        1.713832e-08      3.856126e-08      1.699926e-08   
    12.111608        1.083887e-08      4.027838e-08      1.077500e-08   
    12.373673        5.106308e-09      3.751286e-08      5.093895e-09   
    12.626644        1.688292e-09      3.279122e-08      1.694600e-09   
    12.869837        3.440841e-10      2.754245e-08      3.498774e-10   
    13.102598        1.533753e-10      2.239544e-08      1.532315e-10   
    13.324299        3.493762e-10      1.773384e-08      3.448631e-10   
    13.534343        5.374084e-10      1.379320e-08      5.315691e-10   
    13.732162        6.032945e-10      1.064693e-08      5.982027e-10   
    13.917225        5.653123e-10      8.227194e-09      5.617499e-10   
    14.089032        4.744876e-10      6.398442e-09      4.724183e-10   
    14.247120        3.720016e-10      5.025309e-09      3.710577e-10   
    14.391062        2.803596e-10      3.998783e-09      2.801354e-10   
    14.520471        2.076259e-10      3.235668e-09      2.078029e-10   
    14.634998        1.538230e-10      2.672660e-09      1.541931e-10   
    14.734334        1.157251e-10      2.261576e-09      1.161694e-10   
    14.818211        8.951576e-11      1.965775e-09      8.997385e-11   
    14.886403        7.190705e-11      1.757532e-09      7.235300e-11   
    14.938727        6.043942e-11      1.616232e-09      6.086596e-11   
    14.975043        5.343504e-11      1.527179e-09      5.384431e-11   
    14.995261        6.134499e-11      1.490394e-09      6.114384e-11   
