#       k             kp                  V           
   0.001580       0.001580         0.000000e+00      
   0.001580       0.008319         1.656989e-14      
   0.001580       0.020424         2.451715e-13      
   0.001580       0.037866         1.549716e-12      
   0.001580       0.060596         6.255343e-12      
   0.001580       0.088555         1.900382e-11      
   0.001580       0.121667         4.712770e-11      
   0.001580       0.159843         9.974620e-11      
   0.001580       0.202979         1.848147e-10      
   0.001580       0.250960         3.041741e-10      
   0.001580       0.303656         4.483855e-10      
   0.001580       0.360925         5.949953e-10      
   0.001580       0.422613         7.138340e-10      
   0.001580       0.488552         7.791109e-10      
   0.001580       0.558567         7.816649e-10      
   0.001580       0.632467         7.317724e-10      
   0.001580       0.710054         6.494054e-10      
   0.001580       0.791119         5.511524e-10      
   0.001580       0.875442         4.466065e-10      
   0.001580       0.962797         3.442763e-10      
   0.001580       1.052948         2.541854e-10      
   0.001580       1.145653         1.820476e-10      
   0.001580       1.240660         1.261043e-10      
   0.001580       1.337714         8.289705e-11      
   0.001580       1.436554         5.160039e-11      
   0.001580       1.536913         3.102939e-11      
   0.001580       1.638520         1.792033e-11      
   0.001580       1.741102         9.601475e-12      
   0.001580       1.844381         4.796554e-12      
   0.001580       1.948080         2.311296e-12      
   0.001580       2.051920         1.045307e-12      
   0.001580       2.155619         4.233399e-13      
   0.001580       2.258898         1.569996e-13      
   0.001580       2.361480         5.433457e-14      
   0.001580       2.463087         1.656525e-14      
   0.001580       2.563446         4.255437e-15      
   0.001580       2.662286         9.210104e-16      
   0.001580       2.759340         1.528722e-16      
   0.001580       2.854347         8.029019e-18      
   0.001580       2.947052         -7.444947e-18     
   0.001580       3.037203         -4.458701e-18     
   0.001580       3.124558         -1.798323e-18     
   0.001580       3.208881         -6.219984e-19     
   0.001580       3.289946         -1.944924e-19     
   0.001580       3.367533         -5.515209e-20     
   0.001580       3.441433         -1.360716e-20     
   0.001580       3.511448         -2.428713e-21     
   0.001580       3.577387         9.999543e-23      
   0.001580       3.639075         4.353632e-22      
   0.001580       3.696344         3.315452e-22      
   0.001580       3.749040         2.021780e-22      
   0.001580       3.797021         1.153064e-22      
   0.001580       3.840157         6.505153e-23      
   0.001580       3.878333         3.739817e-23      
   0.001580       3.911445         2.234776e-23      
   0.001580       3.939404         1.409603e-23      
   0.001580       3.962134         9.509620e-24      
   0.001580       3.979576         6.942738e-24      
   0.001580       3.991681         5.541678e-24      
   0.001580       3.998420         4.874998e-24      
   0.001580       4.008294         4.025332e-24      
   0.001580       4.043674         1.942884e-24      
   0.001580       4.107227         4.035377e-25      
   0.001580       4.198794         -2.839042e-26     
   0.001580       4.318131         -2.462487e-26     
   0.001580       4.464916         -2.886827e-27     
   0.001580       4.638754         -5.331405e-29     
   0.001580       4.839176         3.168508e-30      
   0.001580       5.065642         3.660788e-32      
   0.001580       5.317541         -4.251446e-34     
   0.001580       5.594194         1.327266e-37      
   0.001580       5.894856         6.691270e-39      
   0.001580       6.218716         -1.078519e-41     
   0.001580       6.564900         -2.688678e-45     
   0.001580       6.932477         3.728944e-48      
   0.001580       7.320454         -3.861746e-52     
   0.001580       7.727785         6.258105e-57      
   0.001580       8.153374         -1.438222e-62     
   0.001580       8.596072         3.612840e-69      
   0.001580       9.054685         -5.217467e-77     
   0.001580       9.527979         -2.170012e-85     
   0.001580       10.014676        1.613410e-94      
   0.001580       10.513464       -3.657810e-105     
   0.001580       11.023000        3.013129e-117     
   0.001580       11.541909       -8.054757e-131     
   0.001580       12.068793        6.073957e-146     
   0.001580       12.602230       -1.141394e-162     
   0.001580       13.140784        4.888299e-181     
   0.001580       13.683002       -4.564012e-201     
   0.001580       14.227422        9.379917e-223     
   0.001580       14.772578       -4.553159e-246     
   0.001580       15.316998        5.981118e-271     
   0.001580       15.859216       -2.611722e-297     
   0.001580       16.397770        1.285065e-320     
   0.001580       16.931207        6.259812e-321     
   0.001580       17.458091       -6.111592e-321     
   0.001580       17.977000        5.983135e-321     
   0.001580       18.486536        0.000000e+00      
   0.001580       18.985324        0.000000e+00      
   0.001580       19.472021        0.000000e+00      
   0.001580       19.945315        6.188903e-316     
   0.001580       20.403928        4.465064e-285     
   0.001580       20.846626        5.100967e-255     
   0.001580       21.272215        4.924281e-226     
   0.001580       21.679546        2.221547e-198     
   0.001580       22.067523        2.727950e-172     
   0.001580       22.435100        5.672666e-148     
   0.001580       22.781284        1.343430e-125     
   0.001580       23.105144        2.657947e-105     
   0.001580       23.405806        3.558758e-87      
   0.001580       23.682459        2.900280e-71      
   0.001580       23.934358        1.468010e-57      
   0.001580       24.160824        5.404850e-46      
   0.001580       24.361246        1.905464e-36      
   0.001580       24.535084        8.852011e-29      
   0.001580       24.681869        7.532232e-23      
   0.001580       24.801206        1.739787e-18      
   0.001580       24.892773        1.770601e-15      
   0.001580       24.956326        1.447719e-13      
   0.001580       24.991706        9.902800e-13      
   0.008319       0.001580         1.656989e-14      
   0.008319       0.008319         2.415085e-12      
   0.008319       0.020424         3.580202e-11      
   0.008319       0.037866         2.263027e-10      
   0.008319       0.060596         9.134583e-10      
   0.008319       0.088555         2.775099e-09      
   0.008319       0.121667         6.881988e-09      
   0.008319       0.159843         1.456579e-08      
   0.008319       0.202979         2.698824e-08      
   0.008319       0.250960         4.441814e-08      
   0.008319       0.303656         6.547720e-08      
   0.008319       0.360925         8.688654e-08      
   0.008319       0.422613         1.042406e-07      
   0.008319       0.488552         1.137731e-07      
   0.008319       0.558567         1.141463e-07      
   0.008319       0.632467         1.068607e-07      
   0.008319       0.710054         9.483294e-08      
   0.008319       0.791119         8.048526e-08      
   0.008319       0.875442         6.521858e-08      
   0.008319       0.962797         5.027538e-08      
   0.008319       1.052948         3.711939e-08      
   0.008319       1.145653         2.658506e-08      
   0.008319       1.240660         1.841557e-08      
   0.008319       1.337714         1.210590e-08      
   0.008319       1.436554         7.535540e-09      
   0.008319       1.536913         4.531460e-09      
   0.008319       1.638520         2.617066e-09      
   0.008319       1.741102         1.402203e-09      
   0.008319       1.844381         7.004974e-10      
   0.008319       1.948080         3.375495e-10      
   0.008319       2.051920         1.526620e-10      
   0.008319       2.155619         6.182747e-11      
   0.008319       2.258898         2.292960e-11      
   0.008319       2.361480         7.935606e-12      
   0.008319       2.463087         2.419403e-12      
   0.008319       2.563446         6.215295e-13      
   0.008319       2.662286         1.345214e-13      
   0.008319       2.759340         2.232916e-14      
   0.008319       2.854347         1.173118e-15      
   0.008319       2.947052         -1.087255e-15     
   0.008319       3.037203         -6.511858e-16     
   0.008319       3.124558         -2.626463e-16     
   0.008319       3.208881         -9.084389e-17     
   0.008319       3.289946         -2.840604e-17     
   0.008319       3.367533         -8.055101e-18     
   0.008319       3.441433         -1.987366e-18     
   0.008319       3.511448         -3.547245e-19     
   0.008319       3.577387         1.460158e-20      
   0.008319       3.639075         6.358412e-20      
   0.008319       3.696344         4.842199e-20      
   0.008319       3.749040         2.952802e-20      
   0.008319       3.797021         1.684046e-20      
   0.008319       3.840157         9.500742e-21      
   0.008319       3.878333         5.461978e-21      
   0.008319       3.911445         3.263872e-21      
   0.008319       3.939404         2.058712e-21      
   0.008319       3.962134         1.388870e-21      
   0.008319       3.979576         1.013979e-21      
   0.008319       3.991681         8.093550e-22      
   0.008319       3.998420         7.119870e-22      
   0.008319       4.008294         5.878941e-22      
   0.008319       4.043674         2.837550e-22      
   0.008319       4.107227         5.893564e-23      
   0.008319       4.198794         -4.146493e-24     
   0.008319       4.318131         -3.596421e-24     
   0.008319       4.464916         -4.216131e-25     
   0.008319       4.638754         -7.786249e-27     
   0.008319       4.839176         4.627508e-28      
   0.008319       5.065642         5.346397e-30      
   0.008319       5.317541         -6.209069e-32     
   0.008319       5.594194         1.938524e-35      
   0.008319       5.894856         9.772469e-37      
   0.008319       6.218716         -1.575154e-39     
   0.008319       6.564900         -3.926965e-43     
   0.008319       6.932477         5.446145e-46      
   0.008319       7.320454         -5.640080e-50     
   0.008319       7.727785         9.139939e-55      
   0.008319       8.153374         -2.100511e-60     
   0.008319       8.596072         5.276498e-67      
   0.008319       9.054685         -7.619862e-75     
   0.008319       9.527979         -3.169388e-83     
   0.008319       10.014676        2.356403e-92      
   0.008319       10.513464       -5.342247e-103     
   0.008319       11.023000        4.400678e-115     
   0.008319       11.541909       -1.176396e-128     
   0.008319       12.068793        8.870999e-144     
   0.008319       12.602230       -1.667001e-160     
   0.008319       13.140784        7.139336e-179     
   0.008319       13.683002       -6.665712e-199     
   0.008319       14.227422        1.369930e-220     
   0.008319       14.772578       -6.649853e-244     
   0.008319       15.316998        8.735370e-269     
   0.008319       15.859216       -3.814395e-295     
   0.008319       16.397770        1.600773e-321     
   0.008319       16.931207        7.806237e-322     
   0.008319       17.458091       -7.608611e-322     
   0.008319       17.977000        7.460391e-322     
   0.008319       18.486536        0.000000e+00      
   0.008319       18.985324        0.000000e+00      
   0.008319       19.472021        0.000000e+00      
   0.008319       19.945315        8.779842e-314     
   0.008319       20.403928        6.334361e-283     
   0.008319       20.846626        7.236485e-253     
   0.008319       21.272215        6.985829e-224     
   0.008319       21.679546        3.151597e-196     
   0.008319       22.067523        3.870004e-170     
   0.008319       22.435100        8.047525e-146     
   0.008319       22.781284        1.905856e-123     
   0.008319       23.105144        3.770696e-103     
   0.008319       23.405806        5.048631e-85      
   0.008319       23.682459        4.114481e-69      
   0.008319       23.934358        2.082592e-55      
   0.008319       24.160824        7.667588e-44      
   0.008319       24.361246        2.703186e-34      
   0.008319       24.535084        1.255790e-26      
   0.008319       24.681869        1.068560e-20      
   0.008319       24.801206        2.468148e-16      
   0.008319       24.892773        2.511863e-13      
   0.008319       24.956326        2.053806e-11      
   0.008319       24.991706        1.404860e-10      
   0.020424       0.001580         2.451715e-13      
   0.020424       0.008319         3.580202e-11      
   0.020424       0.020424         5.298486e-10      
   0.020424       0.037866         3.348427e-09      
   0.020424       0.060596         1.351578e-08      
   0.020424       0.088555         4.106136e-08      
   0.020424       0.121667         1.018294e-07      
