#        q                pp                pn                nn        

     0.001185        4.313492e+07      4.189678e+07      4.069393e+07   
     0.006239        1.028300e+07      9.908988e+06      9.548801e+06   
     0.015318        3.954311e+06      3.954236e+06      3.954311e+06   
     0.028399        2.091373e+06      1.992528e+06      1.898454e+06   
     0.045447        1.141378e+06      1.081799e+06      1.025402e+06   
     0.066417        6.545882e+05      6.545575e+05      6.545882e+05   
     0.091251        4.029693e+05      4.029453e+05      4.029693e+05   
     0.119882        2.724312e+05      2.724115e+05      2.724312e+05   
     0.152235        1.792127e+05      1.791968e+05      1.792127e+05   
     0.188220        1.332445e+05      1.332309e+05      1.332445e+05   
     0.227742        8.294685e+04      8.293619e+04      8.294685e+04   
     0.270694        5.914766e+04      5.913875e+04      5.914766e+04   
     0.316959        4.957705e+04      4.956899e+04      4.957705e+04   
     0.366414        3.426490e+04      3.425830e+04      3.426490e+04   
     0.418925        2.311464e+04      2.310932e+04      2.311464e+04   
     0.474351        1.879343e+04      1.878875e+04      1.879343e+04   
     0.532541        1.214422e+04      1.214056e+04      1.214422e+04   
     0.593339        9.640739e+03      9.637578e+03      9.640739e+03   
     0.656582        5.904948e+03      5.902564e+03      5.904948e+03   
     0.722098        4.548495e+03      4.546489e+03      4.548495e+03   
     0.789711        2.601396e+03      2.599949e+03      2.601396e+03   
     0.859239        1.926795e+03      1.925615e+03      1.926795e+03   
     0.930495        1.006272e+03      1.005469e+03      1.006272e+03   
     1.003286        4.855994e+02      4.850771e+02      4.855994e+02   
     1.077416        2.118340e+02      2.115133e+02      2.118340e+02   
     1.152685        8.085687e+01      8.067397e+01      8.085687e+01   
     1.228890        1.314105e+01      1.307376e+01      1.314105e+01   
     1.305826        3.331505e-04      2.064905e-03      7.866917e-03   
     1.383286        2.877823e-05      1.006653e-03      2.863830e-05   
     1.461060        2.702620e-05      1.266959e-03      2.690136e-05   
     1.538940        2.361228e-05      1.588772e-03      2.350835e-05   
     1.616714        1.885995e-05      1.977781e-03      1.878043e-05   
     1.694174        1.333464e-05      2.438042e-03      1.328032e-05   
     1.771110        7.806102e-06      2.970829e-03      7.774921e-06   
     1.847315        3.178102e-06      3.575080e-03      3.165206e-06   
     1.922584        4.075072e-07      4.246985e-03      4.055896e-07   
     1.996714        4.149936e-07      4.979292e-03      4.147855e-07   
     2.069505        4.002377e-06      5.762568e-03      3.993276e-06   
     2.140761        1.178410e-05      6.584635e-03      1.175486e-05   
     2.210289        2.413965e-05      7.431638e-03      2.407909e-05   
     2.277902        4.119012e-05      8.288571e-03      4.108777e-05   
     2.343418        6.279900e-05      9.140113e-03      6.264557e-05   
     2.406661        8.859704e-05      9.971375e-03      8.838491e-05   
     2.467459        1.180169e-04      1.076853e-02      1.177403e-04   
     2.525649        1.503431e-04      1.151980e-02      1.499983e-04   
     2.581075        1.847704e-04      1.221541e-02      1.843556e-04   
     2.633586        2.204502e-04      1.284815e-02      2.199654e-04   
     2.683041        2.565432e-04      1.341334e-02      2.559901e-04   
     2.729306        2.922560e-04      1.390899e-02      2.916377e-04   
     2.772258        3.268701e-04      1.433534e-02      3.261906e-04   
     2.811780        3.597648e-04      1.469458e-02      3.590291e-04   
     2.847765        3.904183e-04      1.499070e-02      3.896319e-04   
     2.880118        4.184145e-04      1.522831e-02      4.175831e-04   
     2.908749        4.434352e-04      1.541354e-02      4.425647e-04   
     2.933583        4.652486e-04      1.555205e-02      4.643450e-04   
     2.954553        4.836942e-04      1.564976e-02      4.827631e-04   
     2.971601        4.986675e-04      1.571210e-02      4.977146e-04   
     2.984682        5.101079e-04      1.574389e-02      5.091387e-04   
     2.993761        5.179856e-04      1.574877e-02      5.170052e-04   
     2.998815        5.222819e-04      1.572895e-02      5.212955e-04   
     3.004739        5.279296e-04      1.586674e-02      5.269353e-04   
     3.024957        5.465461e-04      1.615605e-02      5.455261e-04   
     3.061273        5.791930e-04      1.649850e-02      5.781296e-04   
     3.113597        6.250958e-04      1.684045e-02      6.239752e-04   
     3.181789        6.824169e-04      1.709784e-02      6.812316e-04   
     3.265666        7.476303e-04      1.715448e-02      7.463827e-04   
     3.365002        8.148635e-04      1.686689e-02      8.135692e-04   
     3.479529        8.755414e-04      1.608134e-02      8.742321e-04   
     3.608938        9.186637e-04      1.466724e-02      9.173877e-04   
     3.752880        9.321257e-04      1.256835e-02      9.309444e-04   
     3.910968        9.052278e-04      9.862422e-03      9.042071e-04   
     4.082775        8.320817e-04      6.810575e-03      8.312794e-04   
     4.267838        7.149090e-04      3.865131e-03      7.143591e-04   
     4.465657        5.656897e-04      1.606024e-03      5.653911e-04   
     4.675701        4.046609e-04      5.912002e-04      4.045740e-04   
     4.897402        2.552387e-04      1.142464e-03      2.552943e-04   
     5.130163        1.368278e-04      3.140110e-03      1.369473e-04   
     5.373356        5.866473e-05      5.943395e-03      5.878253e-05   
     5.626327        1.790492e-05      8.543274e-03      1.798436e-05   
     5.888392        3.052175e-06      9.948347e-03      3.087578e-06   
     6.158845        6.308919e-07      9.635361e-03      6.367416e-07   
     6.436958        1.073609e-06      7.794000e-03      1.068757e-06   
     6.721980        7.437567e-07      5.191095e-03      7.400702e-07   
     7.013143        7.521750e-08      2.735743e-03      7.510336e-08   
     7.309662        3.602375e-07      1.035009e-03      3.607852e-07   
     7.610739        1.790687e-06      2.079399e-04      1.788943e-06   
     7.915560        3.476120e-06      5.995937e-06      3.471619e-06   
     8.223305        4.435005e-06      7.662420e-05      4.429276e-06   
     8.533144        4.313307e-06      1.677364e-04      4.308209e-06   
     8.844241        3.396713e-06      1.848016e-04      3.393280e-06   
     9.155759        2.218844e-06      1.402222e-04      2.217119e-06   
     9.466856        1.202430e-06      7.874131e-05      1.201886e-06   
     9.776695        5.258711e-07      3.182411e-05      5.258948e-07   
    10.084440        1.710246e-07      7.728391e-06      1.711893e-07   
    10.389261        3.207924e-08      4.366110e-07      3.219036e-08   
    10.690338        1.287154e-09      8.000264e-07      1.309884e-09   
    10.986857        6.934290e-09      2.548340e-06      6.901947e-09   
    11.278020        1.523568e-08      3.223907e-06      1.518883e-08   
    11.563042        1.696290e-08      2.742547e-06      1.692539e-08   
    11.841155        1.356797e-08      1.789315e-06      1.354637e-08   
    12.111608        8.628613e-09      9.278139e-07      8.619880e-09   
    12.373673        4.486840e-09      3.768550e-07      4.485350e-09   
    12.626644        1.875349e-09      1.123775e-07      1.876595e-09   
    12.869837        5.813923e-10      2.405342e-08      5.828877e-10   
    13.102598        1.051187e-10      1.244227e-08      1.059679e-10   
    13.324299        1.513511e-11      1.965539e-08      1.530196e-11   
    13.534343        5.006071e-11      2.321799e-08      4.980682e-11   
    13.732162        9.181739e-11      1.996200e-08      9.140741e-11   
    13.917225        1.066471e-10      1.333550e-08      1.062503e-10   
    14.089032        9.738530e-11      6.949723e-09      9.707527e-11   
    14.247120        7.612388e-11      2.640021e-09      7.591293e-11   
    14.391062        5.288084e-11      6.745400e-10      5.275276e-11   
    14.520471        3.309881e-11      5.146786e-10      3.302976e-11   
    14.634998        1.863467e-11      1.423858e-09      1.860275e-11   
    14.734334        9.328284e-12      2.779201e-09      9.316758e-12   
    14.818211        4.065444e-12      4.162627e-09      4.063354e-12   
    14.886403        1.461342e-12      5.347593e-09      1.462603e-12   
    14.938727        3.788947e-13      6.252951e-09      3.805596e-13   
    14.975043        7.648506e-14      6.877110e-09      7.736627e-14   
    14.995261        7.232646e-14      7.228688e-09      7.238840e-14   
