#        q              proton           neutron      

     0.001185        3.491351e+04      6.044408e+04   
     0.006239        2.093022e+04      3.703776e+04   
     0.015318        1.579070e+04      2.608722e+04   
     0.028399        1.253225e+04      2.012963e+04   
     0.045447        1.062327e+04      1.630512e+04   
     0.066417        9.184710e+03      1.368545e+04   
     0.091251        8.128920e+03      1.167272e+04   
     0.119882        7.390391e+03      1.015178e+04   
     0.152235        6.696524e+03      9.032635e+03   
     0.188220        6.045992e+03      7.997131e+03   
     0.227742        5.636012e+03      7.273507e+03   
     0.270694        5.244601e+03      6.593707e+03   
     0.316959        4.871675e+03      6.164727e+03   
     0.366414        4.516957e+03      5.754505e+03   
     0.418925        4.180204e+03      5.172663e+03   
     0.474351        4.019861e+03      4.807671e+03   
     0.532541        3.710123e+03      4.633037e+03   
     0.593339        3.418135e+03      4.294763e+03   
     0.656582        3.280797e+03      3.973840e+03   
     0.722098        3.015250e+03      3.670090e+03   
     0.789711        2.766678e+03      3.526559e+03   
     0.859239        2.651242e+03      3.248413e+03   
     0.930495        2.318087e+03      2.986817e+03   
     1.003286        2.116529e+03      2.741400e+03   
     1.077416        1.837234e+03      2.511606e+03   
     1.152685        1.506939e+03      2.296811e+03   
     1.228890        3.085640e+02      1.904119e+03   
     1.305826        1.222017e+01      1.563005e+03   
     1.383286        1.201858e+01      7.869067e+02   
     1.461060        1.306690e+01      1.324532e+01   
     1.538940        1.407748e+01      1.425266e+01   
     1.616714        1.501259e+01      1.518523e+01   
     1.694174        1.583778e+01      1.600859e+01   
     1.771110        1.652336e+01      1.669332e+01   
     1.847315        1.704481e+01      1.721462e+01   
     1.922584        1.738539e+01      1.755579e+01   
     1.996714        1.753931e+01      1.771102e+01   
     2.069505        1.750988e+01      1.768364e+01   
     2.140761        1.730889e+01      1.748535e+01   
     2.210289        1.695479e+01      1.713448e+01   
     2.277902        1.647056e+01      1.665392e+01   
     2.343418        1.588226e+01      1.606962e+01   
     2.406661        1.521447e+01      1.540614e+01   
     2.467459        1.449537e+01      1.469134e+01   
     2.525649        1.375076e+01      1.395078e+01   
     2.581075        1.300250e+01      1.320619e+01   
     2.633586        1.226854e+01      1.247541e+01   
     2.683041        1.156304e+01      1.177251e+01   
     2.729306        1.089784e+01      1.110925e+01   
     2.772258        1.028086e+01      1.049363e+01   
     2.811780        9.717327e+00      9.930887e+00   
     2.847765        9.210743e+00      9.424585e+00   
     2.880118        8.762089e+00      8.975856e+00   
     2.908749        8.371712e+00      8.585082e+00   
     2.933583        8.039058e+00      8.251874e+00   
     2.954553        7.762789e+00      7.974944e+00   
     2.971601        7.541484e+00      7.752998e+00   
     2.984682        7.373817e+00      7.584771e+00   
     2.993761        7.258637e+00      7.469151e+00   
     2.998815        7.194879e+00      7.405138e+00   
     3.004739        7.120534e+00      7.330485e+00   
     3.024957        6.869670e+00      7.078484e+00   
     3.061273        6.431325e+00      6.637707e+00   
     3.113597        5.829034e+00      6.031099e+00   
     3.181789        5.099204e+00      5.294276e+00   
     3.265666        4.290620e+00      4.475187e+00   
     3.365002        3.458504e+00      3.628455e+00   
     3.479529        2.659615e+00      2.810784e+00   
     3.608938        1.943741e+00      2.072671e+00   
     3.752880        1.345285e+00      1.450001e+00   
     3.910968        8.790124e-01      9.595263e-01   
     4.082775        5.414770e-01      5.997668e-01   
     4.267838        3.160540e-01      3.555499e-01   
     4.465657        1.790381e-01      2.039025e-01   
     4.675701        1.047956e-01      1.191997e-01   
     4.897402        6.989412e-02      7.747594e-02   
     5.130163        5.561731e-02      5.918004e-02   
     5.373356        4.919932e-02      5.065808e-02   
     5.626327        4.358157e-02      4.408888e-02   
     5.888392        3.621832e-02      3.637157e-02   
     6.158845        2.739192e-02      2.744588e-02   
     6.436958        1.855210e-02      1.858734e-02   
     6.721980        1.109489e-02      1.112401e-02   
     7.013143        5.752859e-03      5.773229e-03   
     7.309662        2.524224e-03      2.535675e-03   
     7.610739        9.263312e-04      9.322783e-04   
     7.915560        3.275823e-04      3.317891e-04   
     8.223305        1.955132e-04      1.999865e-04   
     8.533144        1.995626e-04      2.044749e-04   
     8.844241        1.956730e-04      2.003105e-04   
     9.155759        1.566182e-04      1.602913e-04   
     9.466856        1.019021e-04      1.043565e-04   
     9.776695        5.415037e-05      5.553728e-05   
    10.084440        2.345125e-05      2.411075e-05   
    10.389261        8.608010e-06      8.872828e-06   
    10.690338        3.653604e-06      3.753204e-06   
    10.986857        2.946447e-06      2.999362e-06   
    11.278020        3.139128e-06      3.187505e-06   
    11.563042        2.984698e-06      3.033453e-06   
    11.841155        2.399309e-06      2.442545e-06   
    12.111608        1.662687e-06      1.695717e-06   
    12.373673        1.014763e-06      1.036841e-06   
    12.626644        5.540070e-07      5.671100e-07   
    12.869837        2.740280e-07      2.810030e-07   
    13.102598        1.253365e-07      1.287040e-07   
    13.324299        5.595200e-08      5.746689e-08   
    13.534343        2.807039e-08      2.876195e-08   
    13.732162        1.908044e-08      1.946422e-08   
    13.917225        1.746540e-08      1.775756e-08   
    14.089032        1.808857e-08      1.835702e-08   
    14.247120        1.900910e-08      1.926328e-08   
    14.391062        1.967226e-08      1.990637e-08   
    14.520471        2.002606e-08      2.023437e-08   
    14.634998        2.016379e-08      2.034491e-08   
    14.734334        2.018278e-08      2.033889e-08   
    14.818211        2.014024e-08      2.027512e-08   
    14.886403        2.006294e-08      2.018093e-08   
    14.938727        1.997651e-08      2.008199e-08   
    14.975043        1.994519e-08      2.004256e-08   
    14.995261        1.993303e-08      2.002637e-08   
