#        q              total               1              \delta U         \delta U^2    

     0.001185        2.269730e+08      2.269820e+08     -9.655270e+03      5.870395e+02   
     0.006239        6.742301e+07      6.742779e+07     -4.983708e+03      2.012699e+02   
     0.015318        3.204483e+07      3.204809e+07     -3.382684e+03      1.170895e+02   
     0.028399        1.803266e+07      1.803509e+07     -2.517489e+03      9.183642e+01   
     0.045447        1.189114e+07      1.189310e+07     -2.034994e+03      8.251596e+01   
     0.066417        7.601391e+06      7.602935e+06     -1.622671e+03      7.882000e+01   
     0.091251        5.530808e+06      5.532113e+06     -1.381657e+03      7.693317e+01   
     0.119882        3.953222e+06      3.954313e+06     -1.166327e+03      7.538019e+01   
     0.152235        3.033559e+06      3.034506e+06     -1.020055e+03      7.359777e+01   
     0.188220        2.299544e+06      2.300359e+06     -8.864659e+02      7.133793e+01   
     0.227742        1.897721e+06      1.898456e+06     -8.035455e+02      6.846515e+01   
     0.270694        1.556192e+06      1.556853e+06     -7.258524e+02      6.490039e+01   
     0.316959        1.267493e+06      1.268086e+06     -6.533286e+02      6.061515e+01   
     0.366414        1.024873e+06      1.025403e+06     -5.859547e+02      5.563960e+01   
     0.418925        8.222501e+05      8.227238e+05     -5.237364e+02      5.007470e+01   
     0.474351        6.541664e+05      6.545890e+05     -4.666903e+02      4.410472e+01   
     0.532541        5.815270e+05      5.819294e+05     -4.404790e+02      3.800375e+01   
     0.593339        4.562712e+05      4.566309e+05     -3.918540e+02      3.212913e+01   
     0.656582        4.026254e+05      4.029699e+05     -3.714129e+02      2.689607e+01   
     0.722098        3.109853e+05      3.112940e+05     -3.314236e+02      2.273266e+01   
     0.789711        2.374231e+05      2.376993e+05     -2.962843e+02      2.000952e+01   
     0.859239        2.064719e+05      2.067381e+05     -2.851454e+02      1.895848e+01   
     0.930495        1.545748e+05      1.548121e+05     -2.569388e+02      1.959212e+01   
     1.003286        1.140317e+05      1.142418e+05     -2.317878e+02      2.165507e+01   
     1.077416        8.276287e+04      8.294714e+04     -2.088922e+02      2.463165e+01   
     1.152685        4.943339e+04      4.957726e+04     -1.717013e+02      2.782920e+01   
     1.228890        2.812635e+04      2.823402e+04     -1.382029e+02      3.052786e+01   
     1.305826        7.538665e+03      7.583014e+03     -7.650575e+01      3.215659e+01   
     1.383286        4.217211e+01      1.314347e+01     -3.403585e+00      3.243222e+01   
     1.461060        3.140404e+01      0.000000e+00      0.000000e+00      3.140404e+01   
     1.538940        2.938624e+01      0.000000e+00      0.000000e+00      2.938624e+01   
     1.616714        2.681336e+01      0.000000e+00      0.000000e+00      2.681336e+01   
     1.694174        2.408944e+01      0.000000e+00      0.000000e+00      2.408944e+01   
     1.771110        2.149429e+01      0.000000e+00      0.000000e+00      2.149429e+01   
     1.847315        1.916820e+01      0.000000e+00      0.000000e+00      1.916820e+01   
     1.922584        1.715038e+01      0.000000e+00      0.000000e+00      1.715038e+01   
     1.996714        1.542980e+01      0.000000e+00      0.000000e+00      1.542980e+01   
     2.069505        1.397959e+01      0.000000e+00      0.000000e+00      1.397959e+01   
     2.140761        1.277000e+01      0.000000e+00      0.000000e+00      1.277000e+01   
     2.210289        1.176956e+01      0.000000e+00      0.000000e+00      1.176956e+01   
     2.277902        1.094441e+01      0.000000e+00      0.000000e+00      1.094441e+01   
     2.343418        1.025999e+01      0.000000e+00      0.000000e+00      1.025999e+01   
     2.406661        9.684218e+00      0.000000e+00      0.000000e+00      9.684218e+00   
     2.467459        9.190174e+00      0.000000e+00      0.000000e+00      9.190174e+00   
     2.525649        8.757278e+00      0.000000e+00      0.000000e+00      8.757278e+00   
     2.581075        8.371015e+00      0.000000e+00      0.000000e+00      8.371015e+00   
     2.633586        8.021833e+00      0.000000e+00      0.000000e+00      8.021833e+00   
     2.683041        7.703826e+00      0.000000e+00      0.000000e+00      7.703826e+00   
     2.729306        7.413540e+00      0.000000e+00      0.000000e+00      7.413540e+00   
     2.772258        7.149058e+00      0.000000e+00      0.000000e+00      7.149058e+00   
     2.811780        6.909360e+00      0.000000e+00      0.000000e+00      6.909360e+00   
     2.847765        6.693913e+00      0.000000e+00      0.000000e+00      6.693913e+00   
     2.880118        6.502420e+00      0.000000e+00      0.000000e+00      6.502420e+00   
     2.908749        6.334684e+00      0.000000e+00      0.000000e+00      6.334684e+00   
     2.933583        6.190537e+00      0.000000e+00      0.000000e+00      6.190537e+00   
