#        q              total               1              \delta U         \delta U^2    

     0.001185        2.076599e+08      2.077442e+08     -8.627235e+04      1.933446e+03   
     0.006239        1.073457e+08      1.074051e+08     -5.998189e+04      6.476692e+02   
     0.015318        5.561003e+07      5.565187e+07     -4.236843e+04      5.299476e+02   
     0.028399        2.050232e+07      2.052610e+07     -2.427523e+04      4.956467e+02   
     0.045447        1.186883e+07      1.188798e+07     -1.963003e+04      4.819201e+02   
     0.066417        8.191132e+06      8.206887e+06     -1.623004e+04      4.749356e+02   
     0.091251        5.982809e+06      5.996129e+06     -1.378839e+04      4.685870e+02   
     0.119882        4.294497e+06      4.305623e+06     -1.158709e+04      4.606359e+02   
     0.152235        3.307010e+06      3.316623e+06     -1.006311e+04      4.500393e+02   
     0.188220        2.402540e+06      2.410763e+06     -8.658622e+03      4.361352e+02   
     0.227742        1.985256e+06      1.992582e+06     -7.743681e+03      4.184166e+02   
     0.270694        1.550377e+06      1.556853e+06     -6.872411e+03      3.965091e+02   
     0.316959        1.262409e+06      1.268086e+06     -6.047042e+03      3.702199e+02   
     0.366414        1.020472e+06      1.025403e+06     -5.270548e+03      3.396266e+02   
     0.418925        8.184826e+05      8.227238e+05     -4.546351e+03      3.051573e+02   
     0.474351        6.898578e+05      6.934681e+05     -3.877961e+03      2.676587e+02   
     0.532541        5.786872e+05      5.819294e+05     -3.470702e+03      2.284415e+02   
     0.593339        4.539241e+05      4.566309e+05     -2.896110e+03      1.892887e+02   
     0.656582        4.005788e+05      4.029699e+05     -2.543460e+03      1.523927e+02   
     0.722098        3.093393e+05      3.112940e+05     -2.074913e+03      1.202131e+02   
     0.789711        2.528968e+05      2.544736e+05     -1.672104e+03      9.523101e+01   
     0.859239        2.053871e+05      2.067381e+05     -1.430618e+03      7.957439e+01   
     0.930495        1.537551e+05      1.548121e+05     -1.131594e+03      7.458638e+01   
     1.003286        1.134354e+05      1.142418e+05     -8.868492e+02      8.039522e+01   
     1.077416        8.235351e+04      8.294714e+04     -6.892591e+02      9.563403e+01   
     1.152685        4.920820e+04      4.957726e+04     -4.865120e+02      1.174529e+02   
     1.228890        2.804023e+04      2.823402e+04     -3.357123e+02      1.419158e+02   
     1.305826        3.457570e+03      3.373124e+03     -8.030105e+01      1.647462e+02   
     1.383286        1.877043e+02      8.190982e+00     -2.711034e+00      1.822244e+02   
     1.461060        1.919535e+02      0.000000e+00      0.000000e+00      1.919535e+02   
     1.538940        1.932268e+02      0.000000e+00      0.000000e+00      1.932268e+02   
     1.616714        1.868946e+02      0.000000e+00      0.000000e+00      1.868946e+02   
     1.694174        1.748484e+02      0.000000e+00      0.000000e+00      1.748484e+02   
     1.771110        1.593658e+02      0.000000e+00      0.000000e+00      1.593658e+02   
     1.847315        1.425545e+02      0.000000e+00      0.000000e+00      1.425545e+02   
     1.922584        1.260262e+02      0.000000e+00      0.000000e+00      1.260262e+02   
     1.996714        1.108025e+02      0.000000e+00      0.000000e+00      1.108025e+02   
     2.069505        9.738220e+01      0.000000e+00      0.000000e+00      9.738220e+01   
     2.140761        8.588141e+01      0.000000e+00      0.000000e+00      8.588141e+01   
     2.210289        7.618301e+01      0.000000e+00      0.000000e+00      7.618301e+01   
     2.277902        6.805830e+01      0.000000e+00      0.000000e+00      6.805830e+01   
     2.343418        6.124963e+01      0.000000e+00      0.000000e+00      6.124963e+01   
     2.406661        5.551673e+01      0.000000e+00      0.000000e+00      5.551673e+01   
     2.467459        5.065638e+01      0.000000e+00      0.000000e+00      5.065638e+01   
     2.525649        4.650582e+01      0.000000e+00      0.000000e+00      4.650582e+01   
     2.581075        4.293840e+01      0.000000e+00      0.000000e+00      4.293840e+01   
     2.633586        3.985660e+01      0.000000e+00      0.000000e+00      3.985660e+01   
     2.683041        3.718520e+01      0.000000e+00      0.000000e+00      3.718520e+01   
     2.729306        3.486570e+01      0.000000e+00      0.000000e+00      3.486570e+01   
     2.772258        3.285200e+01      0.000000e+00      0.000000e+00      3.285200e+01   
     2.811780        3.110729e+01      0.000000e+00      0.000000e+00      3.110729e+01   
     2.847765        2.960188e+01      0.000000e+00      0.000000e+00      2.960188e+01   
     2.880118        2.831159e+01      0.000000e+00      0.000000e+00      2.831159e+01   
     2.908749        2.721664e+01      0.000000e+00      0.000000e+00      2.721664e+01   
     2.933583        2.630086e+01      0.000000e+00      0.000000e+00      2.630086e+01   
     2.954553        2.555111e+01      0.000000e+00      0.000000e+00      2.555111e+01   
     2.971601        2.495690e+01      0.000000e+00      0.000000e+00      2.495690e+01   
     2.984682        2.451002e+01      0.000000e+00      0.000000e+00      2.451002e+01   
     2.993761        2.420440e+01      0.000000e+00      0.000000e+00      2.420440e+01   
     2.998815        2.403584e+01      0.000000e+00      0.000000e+00      2.403584e+01   
     3.004739        2.383971e+01      0.000000e+00      0.000000e+00      2.383971e+01   
     3.024957        2.318179e+01      0.000000e+00      0.000000e+00      2.318179e+01   
     3.061273        2.204303e+01      0.000000e+00      0.000000e+00      2.204303e+01   
     3.113597        2.049445e+01      0.000000e+00      0.000000e+00      2.049445e+01   
     3.181789        1.862795e+01      0.000000e+00      0.000000e+00      1.862795e+01   
     3.265666        1.654698e+01      0.000000e+00      0.000000e+00      1.654698e+01   
     3.365002        1.435773e+01      0.000000e+00      0.000000e+00      1.435773e+01   
     3.479529        1.216138e+01      0.000000e+00      0.000000e+00      1.216138e+01   
     3.608938        1.004760e+01      0.000000e+00      0.000000e+00      1.004760e+01   
     3.752880        8.089502e+00      0.000000e+00      0.000000e+00      8.089502e+00   
     3.910968        6.340319e+00      0.000000e+00      0.000000e+00      6.340319e+00   
     4.082775        4.832048e+00      0.000000e+00      0.000000e+00      4.832048e+00   
     4.267838        3.576197e+00      0.000000e+00      0.000000e+00      3.576197e+00   
     4.465657        2.566458e+00      0.000000e+00      0.000000e+00      2.566458e+00   
     4.675701        1.782773e+00      0.000000e+00      0.000000e+00      1.782773e+00   
     4.897402        1.196054e+00      0.000000e+00      0.000000e+00      1.196054e+00   
     5.130163        7.728161e-01      0.000000e+00      0.000000e+00      7.728161e-01   
     5.373356        4.791418e-01      0.000000e+00      0.000000e+00      4.791418e-01   
     5.626327        2.836161e-01      0.000000e+00      0.000000e+00      2.836161e-01   
     5.888392        1.591529e-01      0.000000e+00      0.000000e+00      1.591529e-01   
     6.158845        8.380460e-02      0.000000e+00      0.000000e+00      8.380460e-02   
     6.436958        4.077560e-02      0.000000e+00      0.000000e+00      4.077560e-02   
     6.721980        1.790331e-02      0.000000e+00      0.000000e+00      1.790331e-02   
     7.013143        6.855641e-03      0.000000e+00      0.000000e+00      6.855641e-03   
     7.309662        2.246967e-03      0.000000e+00      0.000000e+00      2.246967e-03   
     7.610739        8.117347e-04      0.000000e+00      0.000000e+00      8.117347e-04   
     7.915560        7.129391e-04      0.000000e+00      0.000000e+00      7.129391e-04   
     8.223305        1.012733e-03      0.000000e+00      0.000000e+00      1.012733e-03   
     8.533144        1.297912e-03      0.000000e+00      0.000000e+00      1.297912e-03   
     8.844241        1.434309e-03      0.000000e+00      0.000000e+00      1.434309e-03   
     9.155759        1.417913e-03      0.000000e+00      0.000000e+00      1.417913e-03   
     9.466856        1.292324e-03      0.000000e+00      0.000000e+00      1.292324e-03   
     9.776695        1.108029e-03      0.000000e+00      0.000000e+00      1.108029e-03   
    10.084440        9.058069e-04      0.000000e+00      0.000000e+00      9.058069e-04   
    10.389261        7.126377e-04      0.000000e+00      0.000000e+00      7.126377e-04   
    10.690338        5.431971e-04      0.000000e+00      0.000000e+00      5.431971e-04   
    10.986857        4.031522e-04      0.000000e+00      0.000000e+00      4.031522e-04   
    11.278020        2.924665e-04      0.000000e+00      0.000000e+00      2.924665e-04   
