#        q              proton           neutron      

     0.001185        8.109753e+03      2.032097e+04   
     0.006239        4.086091e+03      2.032094e+04   
     0.015318        2.475601e+03      1.446131e+04   
     0.028399        1.676946e+03      7.396831e+03   
     0.045447        1.204302e+03      5.693933e+03   
     0.066417        9.435001e+02      4.115242e+03   
     0.091251        7.224752e+02      3.243618e+03   
     0.119882        6.259621e+02      2.504065e+03   
     0.152235        4.975895e+02      2.180328e+03   
     0.188220        4.224333e+02      1.704577e+03   
     0.227742        3.551697e+02      1.377695e+03   
     0.270694        2.953964e+02      1.161774e+03   
     0.316959        2.427484e+02      9.103349e+02   
     0.366414        1.968462e+02      7.473299e+02   
     0.418925        1.764150e+02      6.047620e+02   
     0.474351        1.398575e+02      5.204470e+02   
     0.532541        1.238655e+02      4.089806e+02   
     0.593339        9.564695e+01      3.441992e+02   
     0.656582        8.357168e+01      2.865625e+02   
     0.722098        7.266717e+01      2.356869e+02   
     0.789711        5.381169e+01      1.911859e+02   
     0.859239        4.602976e+01      1.526843e+02   
     0.930495        3.278400e+01      1.197911e+02   
     1.003286        2.745655e+01      9.210690e+01   
     1.077416        2.282797e+01      6.920547e+01   
     1.152685        1.520374e+01      5.065471e+01   
     1.228890        9.682573e+00      2.983214e+01   
     1.305826        5.902281e+00      1.614853e+01   
     1.383286        3.488837e+00      6.083969e+00   
     1.461060        1.726831e+00      1.417431e+00   
     1.538940        1.298052e+00      1.374195e+00   
     1.616714        1.249664e+00      1.315221e+00   
     1.694174        1.187690e+00      1.243207e+00   
     1.771110        1.115193e+00      1.161615e+00   
     1.847315        1.035676e+00      1.074236e+00   
     1.922584        9.526803e-01      9.847716e-01   
     1.996714        8.694636e-01      8.965127e-01   
     2.069505        7.887576e-01      8.121156e-01   
     2.140761        7.126427e-01      7.335037e-01   
     2.210289        6.425125e-01      6.618645e-01   
     2.277902        5.791258e-01      5.977322e-01   
     2.343418        5.227091e-01      5.411170e-01   
     2.406661        4.730900e-01      4.916562e-01   
     2.467459        4.298292e-01      4.487565e-01   
     2.525649        3.923411e-01      4.117166e-01   
     2.581075        3.599826e-01      3.798131e-01   
     2.633586        3.321154e-01      3.523574e-01   
     2.683041        3.081475e-01      3.287306e-01   
     2.729306        2.875517e-01      3.083953e-01   
     2.772258        2.698740e-01      2.908987e-01   
     2.811780        2.547298e-01      2.758643e-01   
     2.847765        2.417994e-01      2.629846e-01   
     2.880118        2.308210e-01      2.520108e-01   
     2.908749        2.215795e-01      2.427413e-01   
     2.933583        2.139029e-01      2.350164e-01   
     2.954553        2.076532e-01      2.287088e-01   
     2.971601        2.027215e-01      2.237188e-01   
     2.984682        1.990250e-01      2.199708e-01   
     2.993761        1.965030e-01      2.174098e-01   
     2.998815        1.951139e-01      2.159978e-01   
     3.004739        1.934995e-01      2.143555e-01   
     3.024957        1.880983e-01      2.088505e-01   
     3.061273        1.787977e-01      1.993321e-01   
     3.113597        1.662393e-01      1.863935e-01   
     3.181789        1.512180e-01      1.707729e-01   
     3.265666        1.345818e-01      1.532674e-01   
     3.365002        1.171531e-01      1.346695e-01   
     3.479529        9.968178e-02      1.157326e-01   
     3.608938        8.281920e-02      9.715011e-02   
     3.752880        6.710294e-02      7.953674e-02   
     3.910968        5.294272e-02      6.340203e-02   
     4.082775        4.060888e-02      4.912267e-02   
     4.267838        3.022897e-02      3.692293e-02   
     4.465657        2.179582e-02      2.687026e-02   
     4.675701        1.518863e-02      1.888994e-02   
     4.897402        1.020308e-02      1.279434e-02   
     5.130163        6.586052e-03      8.321845e-03   
     5.373356        4.068471e-03      5.176420e-03   
     5.626327        2.392294e-03      3.062395e-03   
     5.888392        1.329159e-03      1.710172e-03   
     6.158845        6.905300e-04      8.918820e-04   
     6.436958        3.303388e-04      4.275511e-04   
     6.721980        1.421904e-04      1.839476e-04   
     7.013143        5.329637e-05      6.866079e-05   
     7.309662        1.706208e-05      2.184114e-05   
     7.610739        5.800237e-06      7.578335e-06   
     7.915560        4.463556e-06      6.207485e-06   
     8.223305        5.791239e-06      8.194449e-06   
     8.533144        6.885848e-06      9.738233e-06   
     8.844241        7.013444e-06      9.901068e-06   
     9.155759        6.325976e-06      8.921072e-06   
     9.466856        5.206467e-06      7.339037e-06   
     9.776695        3.990531e-06      5.624556e-06   
    10.084440        2.887786e-06      4.070552e-06   
    10.389261        1.992027e-06      2.808174e-06   
    10.690338        1.318834e-06      1.859197e-06   
    10.986857        8.421909e-07      1.187090e-06   
    11.278020        5.206449e-07      7.335785e-07   
    11.563042        3.124126e-07      4.398572e-07   
    11.841155        1.822949e-07      2.563343e-07   
    12.111608        1.035693e-07      1.453286e-07   
    12.373673        5.735229e-08      8.019639e-08   
    12.626644        3.100355e-08      4.309588e-08   
    12.869837        1.642376e-08      2.259319e-08   
    13.102598        8.611732e-09      1.162895e-08   
    13.324299        4.577912e-09      5.984734e-09   
    13.534343        2.588154e-09      3.215051e-09   
    13.732162        1.665417e-09      1.943229e-09   
    13.917225        1.275590e-09      1.417501e-09   
    14.089032        1.136394e-09      1.241043e-09   
    14.247120        1.104857e-09      1.213117e-09   
    14.391062        1.112713e-09      1.237981e-09   
    14.520471        1.130005e-09      1.273744e-09   
    14.634998        1.145678e-09      1.305002e-09   
    14.734334        1.157189e-09      1.328305e-09   
    14.818211        1.164737e-09      1.344247e-09   
    14.886403        1.169045e-09      1.354265e-09   
    14.938727        1.170979e-09      1.359891e-09   
    14.975043        1.171654e-09      1.362782e-09   
    14.995261        1.172305e-09      1.364566e-09   
