#        q                pp                pn                nn        

     0.001185        3.323776e+07      8.287157e+07      2.067630e+08   
     0.006239        8.527997e+06      4.197925e+07      2.067627e+08   
     0.015318        3.172959e+06      1.822613e+07      1.047743e+08   
     0.028399        1.479273e+06      6.368664e+06      2.746392e+07   
     0.045447        7.771400e+05      3.554692e+06      1.629343e+07   
     0.066417        4.852145e+05      2.031186e+06      8.528031e+06   
     0.091251        2.910148e+05      1.240656e+06      5.308786e+06   
     0.119882        2.215021e+05      8.362915e+05      3.172991e+06   
     0.152235        1.434799e+05      5.864753e+05      2.410330e+06   
     0.188220        1.054442e+05      3.935640e+05      1.479310e+06   
     0.227742        7.620904e+04      2.708120e+05      9.706713e+05   
     0.270694        5.406429e+04      1.926314e+05      6.932189e+05   
     0.316959        3.756225e+04      1.261175e+05      4.287652e+05   
     0.366414        2.548913e+04      8.550386e+04      2.910555e+05   
     0.418925        2.079260e+04      6.268433e+04      1.923574e+05   
     0.474351        1.353335e+04      4.364799e+04      1.435192e+05   
     0.532541        1.078763e+04      3.076965e+04      8.987431e+04   
     0.593339        6.667228e+03      2.045005e+04      6.437886e+04   
     0.656582        5.162538e+03      1.505609e+04      4.521841e+04   
     0.722098        3.952224e+03      1.089780e+04      3.106590e+04   
     0.789711        2.227779e+03      6.685919e+03      2.081470e+04   
     0.859239        1.636779e+03      4.612487e+03      1.355267e+04   
     0.930495        8.384096e+02      2.615362e+03      8.537911e+03   
     1.003286        5.826772e+02      1.693322e+03      5.176039e+03   
     1.077416        3.957525e+02      1.060717e+03      2.999187e+03   
     1.152685        1.681639e+02      5.161209e+02      1.646611e+03   
     1.228890        6.272001e+01      1.950802e+02      5.903429e+02   
     1.305826        2.015779e+01      7.075569e+01      1.741213e+02   
     1.383286        5.952528e+00      2.966094e+01      2.488752e+01   
     1.461060        1.936132e+00      2.488894e+01      5.870690e+00   
     1.538940        1.349429e+00      2.437272e+01      4.159120e+00   
     1.616714        8.538059e-01      2.299274e+01      2.620938e+00   
