#        q                pp                pn                nn        

     0.001185        1.018436e+07      1.016751e+07      1.018439e+07   
     0.006239        9.497404e+06      9.818653e+06      1.018439e+07   
     0.015318        5.821971e+06      7.366831e+06      9.353379e+06   
     0.028399        3.172968e+06      4.104174e+06      5.332546e+06   
     0.045447        1.636283e+06      2.272016e+06      3.172975e+06   
     0.066417        1.202714e+06      1.542272e+06      1.992161e+06   
     0.091251        7.771505e+05      1.014107e+06      1.335048e+06   
     0.119882        5.477853e+05      6.863718e+05      8.694279e+05   
     0.152235        4.287378e+05      5.418864e+05      6.931980e+05   
     0.188220        2.910285e+05      3.731366e+05      4.852360e+05   
     0.227742        2.215167e+05      2.689429e+05      3.320850e+05   
     0.270694        1.664274e+05      2.037969e+05      2.543093e+05   
     0.316959        1.434984e+05      1.643799e+05      1.923440e+05   
     0.366414        1.054629e+05      1.215675e+05      1.435062e+05   
     0.418925        7.622713e+04      8.847587e+04      1.054702e+05   
     0.474351        6.436642e+04      7.500999e+04      8.986792e+04   
     0.532541        4.520719e+04      5.311463e+04      6.437293e+04   
     0.593339        3.758148e+04      4.050095e+04      4.521291e+04   
     0.656582        2.550601e+04      3.041165e+04      3.758685e+04   
     0.722098        2.080874e+04      2.257373e+04      2.551061e+04   
     0.789711        1.354701e+04      1.644818e+04      2.081301e+04   
     0.859239        8.532451e+03      1.050566e+04      1.355068e+04   
     0.930495        5.170783e+03      6.472872e+03      8.535647e+03   
     1.003286        2.994248e+03      3.825368e+03      5.173582e+03   
     1.077416        1.642193e+03      2.153311e+03      2.992285e+03   
     1.152685        3.708101e+02      6.414197e+02      1.139404e+03   
     1.228890        6.189328e+00      4.047470e+01      1.110205e+02   
     1.305826        5.827405e+00      4.642162e+01      6.894804e+00   
     1.383286        5.045893e+00      5.035476e+01      5.991395e+00   
     1.461060        3.988033e+00      5.186530e+01      4.755810e+00   
     1.538940        2.845941e+00      5.100260e+01      3.409412e+00   
     1.616714        1.801094e+00      4.819548e+01      2.166997e+00   
     1.694174        9.770827e-01      4.408651e+01      1.179483e+00   
     1.771110        4.213261e-01      3.934825e+01      5.091305e-01   
     1.847315        1.160893e-01      3.454286e+01      1.396053e-01   
     1.922584        5.879408e-03      3.005408e+01      7.008590e-03   
     1.996714        2.530844e-02      2.608558e+01      3.321917e-02   
     2.069505        1.174740e-01      2.270002e+01      1.489146e-01   
     2.140761        2.411749e-01      1.987078e+01      3.032984e-01   
     2.210289        3.704535e-01      1.752751e+01      4.641792e-01   
     2.277902        4.908944e-01      1.558750e+01      6.136872e-01   
     2.343418        5.956481e-01      1.397318e+01      7.434042e-01   
     2.406661        6.823858e-01      1.261932e+01      8.505516e-01   
     2.467459        7.513054e-01      1.147415e+01      9.354779e-01   
     2.525649        8.039208e-01      1.049786e+01      1.000138e+00   
     2.581075        8.423471e-01      9.660080e+00      1.047207e+00   
     2.633586        8.688821e-01      8.937644e+00      1.079563e+00   
     2.683041        8.857678e-01      8.312679e+00      1.100003e+00   
     2.729306        8.950628e-01      7.771224e+00      1.111086e+00   
     2.772258        8.985832e-01      7.302217e+00      1.115066e+00   
     2.811780        8.978869e-01      6.896781e+00      1.113870e+00   
     2.847765        8.942812e-01      6.547718e+00      1.109118e+00   
     2.880118        8.888443e-01      6.249150e+00      1.102140e+00   
     2.908749        8.824517e-01      5.996260e+00      1.094019e+00   
     2.933583        8.758042e-01      5.785109e+00      1.085617e+00   
     2.954553        8.694533e-01      5.612494e+00      1.077616e+00   
     2.971601        8.638252e-01      5.475855e+00      1.070540e+00   
     2.984682        8.592400e-01      5.373198e+00      1.064782e+00   
     2.993761        8.559275e-01      5.303040e+00      1.060626e+00   
     2.998815        8.540387e-01      5.264364e+00      1.058258e+00   
     3.004739        8.517851e-01      5.219378e+00      1.055433e+00   
     3.024957        8.437832e-01      5.068601e+00      1.045411e+00   
     3.061273        8.282928e-01      4.808115e+00      1.026038e+00   
     3.113597        8.037909e-01      4.454924e+00      9.954509e-01   
     3.181789        7.687842e-01      4.030926e+00      9.518290e-01   
     3.265666        7.223683e-01      3.560595e+00      8.940848e-01   
     3.365002        6.646895e-01      3.068793e+00      8.224298e-01   
     3.479529        5.971764e-01      2.578868e+00      7.386576e-01   
     3.608938        5.224787e-01      2.111126e+00      6.460632e-01   
     3.752880        4.441305e-01      1.681715e+00      5.490251e-01   
     3.910968        3.660366e-01      1.301960e+00      4.523702e-01   
     4.082775        2.919147e-01      9.781837e-01      3.606855e-01   
     4.267838        2.248205e-01      7.120152e-01      2.777346e-01   
     4.465657        1.668427e-01      5.011134e-01      2.060836e-01   
     4.675701        1.189979e-01      3.401744e-01      1.469742e-01   
     4.897402        8.130568e-02      2.220519e-01      1.004189e-01   
     5.130163        5.299196e-02      1.388247e-01      6.545292e-02   
     5.373356        3.275717e-02      8.268325e-02      4.046579e-02   
     5.626327        1.904867e-02      4.656547e-02      2.353733e-02   
     5.888392        1.029405e-02      2.452718e-02      1.272493e-02   
     6.158845        5.069736e-03      1.187783e-02      6.270908e-03   
     6.436958        2.198444e-03      5.137063e-03      2.722131e-03   
     6.721980        7.827137e-04      1.876995e-03      9.709894e-04   
     7.013143        1.907804e-04      5.102111e-04      2.377294e-04   
     7.309662        1.361765e-05      7.054614e-05      1.738737e-05   
     7.610739        1.048336e-05      1.758264e-05      1.261483e-05   
     7.915560        5.583880e-05      8.041545e-05      6.822622e-05   
     8.223305        9.520953e-05      1.440996e-04      1.167716e-04   
     8.533144        1.128319e-04      1.743408e-04      1.386315e-04   
     8.844241        1.105930e-04      1.721757e-04      1.360288e-04   
     9.155759        9.599321e-05      1.496842e-04      1.181627e-04   
     9.466856        7.634963e-05      1.189173e-04      9.403970e-05   
     9.776695        5.674945e-05      8.818896e-05      6.993413e-05   
    10.084440        3.990983e-05      6.186558e-05      4.920471e-05   
    10.389261        2.677584e-05      4.141606e-05      3.302597e-05   
    10.690338        1.723456e-05      2.661894e-05      2.126636e-05   
    10.986857        1.068319e-05      1.649352e-05      1.318790e-05   
    11.278020        6.392244e-06      9.879220e-06      7.894374e-06   
    11.563042        3.695497e-06      5.729619e-06      4.566071e-06   
    11.841155        2.063118e-06      3.219617e-06      2.550496e-06   
    12.111608        1.109552e-06      1.752682e-06      1.372518e-06   
    12.373673        5.718930e-07      9.240236e-07      7.079739e-07   
    12.626644        2.798535e-07      4.722841e-07      3.467901e-07   
    12.869837        1.278301e-07      2.356825e-07      1.586270e-07   
    13.102598        5.279282e-08      1.176684e-07      6.565428e-08   
    13.324299        1.843216e-08      6.254157e-08      2.301276e-08   
    13.534343        4.559215e-09      3.926327e-08      5.746131e-09   
    13.732162        3.618607e-10      3.115473e-08      4.802371e-10   
    13.917225        2.932671e-10      2.962334e-08      3.476117e-10   
    14.089032        1.661244e-09      3.048106e-08      2.010955e-09   
    14.247120        3.261623e-09      3.184021e-08      3.974687e-09   
    14.391062        4.629170e-09      3.295704e-08      5.658696e-09   
    14.520471        5.642472e-09      3.362761e-08      6.909509e-09   
    14.634998        6.324217e-09      3.388184e-08      7.753014e-09   
    14.734334        6.745194e-09      3.383156e-08      8.275390e-09   
    14.818211        6.981547e-09      3.359953e-08      8.569955e-09   
    14.886403        7.098356e-09      3.329112e-08      8.716668e-09   
    14.938727        7.145407e-09      3.298691e-08      8.776784e-09   
    14.975043        7.157264e-09      3.274286e-08      8.792831e-09   
    14.995261        7.157590e-09      3.259701e-08      8.794070e-09   
