#        q              proton           neutron      

     0.001185        4.475631e+03      4.482717e+03   
     0.006239        4.320720e+03      4.482642e+03   
     0.015318        3.374756e+03      4.294501e+03   
     0.028399        2.481549e+03      3.234955e+03   
     0.045447        1.771495e+03      2.488208e+03   
     0.066417        1.513465e+03      1.965117e+03   
     0.091251        1.209331e+03      1.603068e+03   
     0.119882        1.009448e+03      1.287695e+03   
     0.152235        8.889139e+02      1.146540e+03   
     0.188220        7.261821e+02      9.543213e+02   
     0.227742        6.292521e+02      7.843413e+02   
     0.270694        5.411062e+02      6.827894e+02   
     0.316959        5.003284e+02      5.901822e+02   
     0.366414        4.247495e+02      5.061597e+02   
     0.418925        3.571227e+02      4.303678e+02   
     0.474351        3.263689e+02      3.956040e+02   
     0.532541        2.700426e+02      3.315721e+02   
     0.593339        2.447880e+02      2.748906e+02   
     0.656582        1.989708e+02      2.494367e+02   
     0.722098        1.787915e+02      2.031755e+02   
     0.789711        1.425302e+02      1.827524e+02   
     0.859239        1.120051e+02      1.459774e+02   
     0.930495        8.662117e+01      1.149117e+02   
     1.003286        6.579997e+01      8.898719e+01   
     1.077416        4.900620e+01      6.759802e+01   
     1.152685        2.408068e+01      4.203700e+01   
     1.228890        1.899330e+00      1.413350e+01   
     1.305826        1.934735e+00      1.977736e+00   
     1.383286        1.941905e+00      1.981673e+00   
     1.461060        1.918758e+00      1.954996e+00   
     1.538940        1.865597e+00      1.898117e+00   
     1.616714        1.785254e+00      1.813970e+00   
     1.694174        1.682525e+00      1.707472e+00   
     1.771110        1.563489e+00      1.584842e+00   
     1.847315        1.434878e+00      1.452977e+00   
     1.922584        1.303513e+00      1.318816e+00   
     1.996714        1.174986e+00      1.188000e+00   
     2.069505        1.053430e+00      1.064668e+00   
     2.140761        9.416679e-01      9.516206e-01   
     2.210289        8.412660e-01      8.503700e-01   
     2.277902        7.526966e-01      7.613116e-01   
     2.343418        6.756306e-01      6.840310e-01   
     2.406661        6.092934e-01      6.176704e-01   
     2.467459        5.524899e-01      5.609614e-01   
     2.525649        5.039742e-01      5.126011e-01   
     2.581075        4.625566e-01      4.713590e-01   
     2.633586        4.271676e-01      4.361387e-01   
     2.683041        3.969056e-01      4.060214e-01   
     2.729306        3.709929e-01      3.802222e-01   
     2.772258        3.487792e-01      3.580900e-01   
     2.811780        3.297496e-01      3.391120e-01   
     2.847765        3.134960e-01      3.228840e-01   
     2.880118        2.996764e-01      3.090699e-01   
     2.908749        2.880261e-01      2.974105e-01   
     2.933583        2.783360e-01      2.877019e-01   
     2.954553        2.704361e-01      2.797788e-01   
     2.971601        2.641941e-01      2.735130e-01   
     2.984682        2.595129e-01      2.688105e-01   
     2.993761        2.563157e-01      2.655970e-01   
     2.998815        2.545540e-01      2.638257e-01   
     3.004739        2.525049e-01      2.617649e-01   
     3.024957        2.456462e-01      2.548626e-01   
     3.061273        2.338078e-01      2.429318e-01   
     3.113597        2.177713e-01      2.267323e-01   
     3.181789        1.985072e-01      2.072091e-01   
     3.265666        1.770702e-01      1.853934e-01   
     3.365002        1.544946e-01      1.623056e-01   
     3.479529        1.317466e-01      1.389126e-01   
     3.608938        1.096870e-01      1.160937e-01   
     3.752880        8.904468e-02      9.461132e-02   
     3.910968        7.037804e-02      7.506833e-02   
     4.082775        5.406497e-02      5.788987e-02   
     4.267838        4.029676e-02      4.331032e-02   
     4.465657        2.908401e-02      3.137381e-02   
     4.675701        2.028171e-02      2.195632e-02   
     4.897402        1.362917e-02      1.480515e-02   
     5.130163        8.796634e-03      9.587197e-03   
     5.373356        5.430182e-03      5.936963e-03   
     5.626327        3.188087e-03      3.496214e-03   
     5.888392        1.766531e-03      1.942910e-03   
     6.158845        9.136769e-04      1.007724e-03   
     6.436958        4.338984e-04      4.798768e-04   
     6.721980        1.845092e-04      2.046361e-04   
     7.013143        6.772581e-05      7.536226e-05   
     7.309662        2.098313e-05      2.347179e-05   
     7.610739        7.146977e-06      8.068152e-06   
     7.915560        6.118173e-06      6.917151e-06   
     8.223305        8.278850e-06      9.332895e-06   
     8.533144        9.868871e-06      1.111724e-05   
     8.844241        1.001110e-05      1.128176e-05   
     9.155759        8.988962e-06      1.013802e-05   
     9.466856        7.367696e-06      8.317451e-06   
     9.776695        5.625843e-06      6.357406e-06   
    10.084440        4.056740e-06      4.588821e-06   
    10.389261        2.788522e-06      3.157318e-06   
    10.690338        1.839409e-06      2.084622e-06   
    10.986857        1.169990e-06      1.327149e-06   
    11.278020        7.201158e-07      8.175430e-07   
    11.563042        4.299430e-07      4.885033e-07   
    11.841155        2.494000e-07      2.835740e-07   
    12.111608        1.406917e-07      1.600614e-07   
    12.373673        7.722909e-08      8.788439e-08   
    12.626644        4.128776e-08      4.696529e-08   
    12.869837        2.156153e-08      2.448181e-08   
    13.102598        1.110333e-08      1.254666e-08   
    13.324299        5.779771e-09      6.462265e-09   
    13.534343        3.208207e-09      3.517871e-09   
    13.732162        2.054447e-09      2.194002e-09   
    13.917225        1.596160e-09      1.667008e-09   
    14.089032        1.455882e-09      1.505782e-09   
    14.247120        1.445049e-09      1.494340e-09   
    14.391062        1.475603e-09      1.531375e-09   
    14.520471        1.510758e-09      1.574270e-09   
    14.634998        1.538274e-09      1.608574e-09   
    14.734334        1.556873e-09      1.632428e-09   
    14.818211        1.568463e-09      1.647823e-09   
    14.886403        1.574898e-09      1.656880e-09   
    14.938727        1.577747e-09      1.661441e-09   
    14.975043        1.578620e-09      1.663351e-09   
    14.995261        1.579383e-09      1.664647e-09   
